Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
May 01 2025 13:16:33,584,1,4,1,0.25,0.977,0.972,0.972,2,0,0.9769,0.9721,0.9721,0.0048,0.0093,Q3：油烧热后加入哪些香料？ A3：[.]
5月 02 2025 21:04:16,580,2,3,5,1.61,0.955,0.916,0.916,3,1,0.0453,0.0837,0.0837,-0.0384,-0.005,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤1：[.] Q1：如何防止粘锅？ A1：热锅冷油（先热锅再倒油，油热后倒出）。   Q2：热锅后加入的油比例是多少？ A2：50g大豆油 + 50g猪油。   Q3：油烧热后加入哪些香料？ A3：八角、桂皮、白芷。   Q4：香料炒香后加入什么？ A4：姜片。
5月 02 2025 21:04:27,584,1,2,3,1.73,0.976,0.87,0.898,3,1,0.024,0.1303,0.1024,-0.0784,-0.0099,Q3：油烧热后加入哪些香料？ A3：[.]
5月 02 2025 21:04:39,590,2,3,5,1.61,0.957,0.915,0.915,3,1,0.0425,0.0846,0.0846,-0.0421,-0.0054,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤3：[.] Q10：加水的量是多少？ A10：与鸡块齐平。   Q11：水烧开后改什么火候？ A11：小火。   Q12：煮制时间如何判断？ A12：看鸡年龄（一年半的鸡煮45分钟到1小时）。   Q13：如何判断鸡肉是否煮好？ A13：可以用饭勺按碎。   Q14：煮好后需要做什么？ A14：捞出料渣。
5月 02 2025 21:04:45,557,28,63,45,0.72,0.451,0.911,0.956,3,1,0.5486,0.0891,0.0442,0.5044,0.299,无论是关于事物的本来面目（或应然状态）的讨论，还是任何信息情境，始终存在一个最接近事实真相的「[.]」。你唯一应做的，就是竭尽所能、以最真诚的态度去寻找那个[.]。除此之外，其他一切都是谎言。
5月 02 2025 21:04:49,558,30,80,67,0.84,0.679,0.268,0.268,3,1,0.3209,0.7325,0.7325,-0.4116,-0.4335,当我们面临证据不足，或者[.]扭曲了我们对证据的解读时，理性技术能帮助我们更有效地利用手头的证据。
May 03 2025 15:01:26,656,1,6,1,0.17,0.986,0.969,0.969,2,0,0.9858,0.9689,0.9689,0.0169,0.033,通过运用概率论，我们能提炼出所有成功推理形式的共同特征，由此形式化地刻画[.]。
May 03 2025 15:37:12,587,3,5,1,0.2,0.946,0.879,0.879,2,0,0.9464,0.8792,0.8792,0.0672,0.1227,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤2：[.] Q5：鸡块煸炒时用什么火候？ A5：大火。   Q6：鸡块煸炒到什么程度？ A6：煸炒干水分。   Q7：煸炒后加入哪些调料？ A7：干辣椒、15g黄豆酱、15g海鲜酱。   Q8：翻炒均匀后加入哪些调味料？ A8：7g蚝油、7g老抽。   Q9：最后用什么火候翻炒均匀？ A9：大火。
May 03 2025 15:38:08,642,1,5,1,0.2,0.98,0.965,0.965,2,0,0.9804,0.9653,0.9653,0.015,0.0292,What a .! 真是划算！（注：保留感叹号传递原文语气，_[.]_译为口语化表达_划算_符合中文经济类报道风格，未添加术语注释因属基础词汇。）
5月 04 2025 10:17:03,656,1,3,1,0.33,0.97,0.919,0.947,2,0,0.9703,0.9189,0.9466,0.0237,0.0454,通过运用概率论，我们能提炼出所有成功推理形式的共同特征，由此形式化地刻画[.]。
5月 04 2025 10:17:13,584,2,3,5,1.61,0.905,0.958,0.958,3,1,0.0955,0.0416,0.0416,0.0538,0.0074,Q3：油烧热后加入哪些香料？ A3：[.]
5月 04 2025 10:17:24,141,20,40,55,1.38,0.958,0.963,0.963,3,1,0.0417,0.0372,0.0372,0.0046,0.0004,合取: 通过合取引入规则(&I)得到P(A|B) = P(A) ∧ P(B|A) = P(B) ∧ P(A) > 0 ∧ P(B) >0   解释: 合取引入(&I)规则是指： 如果A为真，B也为真，那么[.]为真
5月 04 2025 10:17:41,587,1,2,2,1.08,0.969,0.921,0.955,3,1,0.0308,0.0787,0.0447,-0.0139,-0.0011,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤2：[.] Q5：鸡块煸炒时用什么火候？ A5：大火。   Q6：鸡块煸炒到什么程度？ A6：煸炒干水分。   Q7：煸炒后加入哪些调料？ A7：干辣椒、15g黄豆酱、15g海鲜酱。   Q8：翻炒均匀后加入哪些调味料？ A8：7g蚝油、7g老抽。   Q9：最后用什么火候翻炒均匀？ A9：大火。
5月 04 2025 10:17:53,655,2,3,1,0.33,0.94,0.932,0.932,2,0,0.9397,0.9316,0.9316,0.0081,0.0152,通过运用概率论，我们能提炼出所有[.]的共同特征，由此形式化地刻画理性信念遵循的一般性规律。
May 05 2025 12:49:54,656,1,3,1,0.33,0.962,0.89,0.769,2,0,0.9619,0.89,0.7694,0.1924,0.3331,通过运用概率论，我们能提炼出所有成功推理形式的共同特征，由此形式化地刻画[.]。
May 05 2025 12:50:04,642,2,3,1,0.33,0.929,0.82,0.773,2,0,0.9287,0.82,0.7734,0.1553,0.2643,What a .! 真是划算！（注：保留感叹号传递原文语气，_[.]_译为口语化表达_划算_符合中文经济类报道风格，未添加术语注释因属基础词汇。）
May 05 2025 15:52:09,655,1,2,3,1.35,0.963,0.878,0.702,3,1,0.0372,0.1217,0.2984,-0.2612,-0.0877,通过运用概率论，我们能提炼出所有[.]的共同特征，由此形式化地刻画理性信念遵循的一般性规律。
May 05 2025 15:55:07,595,5,2,1,0.5,0.772,0.794,0.794,2,0,0.7715,0.7939,0.7939,-0.0223,-0.035,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤4：[.] Q15：收汁时用什么火候？ A15：大火。   Q16：汤汁粘稠后加入什么？ A16：白糖、鸡精、味精。   Q17：汤汁快干时加入哪些配料？ A17：小米辣、蒜。   Q18：最后加入哪些配料翻炒断生？ A18：葱段、鲜花椒、螺丝椒。   Q19：最后用什么火候翻炒？ A19：大火。
May 06 2025 14:20:29,656,1,2,1,0.5,0.941,0.894,0.708,2,0,0.9405,0.8941,0.7076,0.2329,0.3839,通过运用概率论，我们能提炼出所有成功推理形式的共同特征，由此形式化地刻画[.]。
May 06 2025 14:35:02,580,4,6,40,6.68,0.905,0.988,0.992,3,1,0.0955,0.0119,0.0078,0.0876,0.0091,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤1：[.] Q1：如何防止粘锅？ A1：热锅冷油（先热锅再倒油，油热后倒出）。   Q2：热锅后加入的油比例是多少？ A2：50g大豆油 + 50g猪油。   Q3：油烧热后加入哪些香料？ A3：八角、桂皮、白芷。   Q4：香料炒香后加入什么？ A4：姜片。
May 06 2025 14:35:10,107,35,71,51,0.72,0.598,0.916,0.922,3,1,0.4024,0.0842,0.0775,0.3249,0.1559,An[.] = n!
May 06 2025 14:35:23,587,2,3,5,1.69,0.905,0.898,0.898,3,1,0.0955,0.1021,0.1021,-0.0066,-0.0013,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤2：[.] Q5：鸡块煸炒时用什么火候？ A5：大火。   Q6：鸡块煸炒到什么程度？ A6：煸炒干水分。   Q7：煸炒后加入哪些调料？ A7：干辣椒、15g黄豆酱、15g海鲜酱。   Q8：翻炒均匀后加入哪些调味料？ A8：7g蚝油、7g老抽。   Q9：最后用什么火候翻炒均匀？ A9：大火。
May 06 2025 14:42:52,43,32,2,1,0.5,0.628,0.702,0.702,2,0,0.6283,0.7018,0.7018,-0.0735,-0.0978,“[.]”规则说的是：如果 X → Y 是真的，并且 X 是真的，那么 Y 一定是真的。
May 06 2025 14:42:58,595,1,2,3,1.28,0.944,0.905,0.72,3,1,0.0557,0.0952,0.28,-0.2244,-0.0753,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤4：[.] Q15：收汁时用什么火候？ A15：大火。   Q16：汤汁粘稠后加入什么？ A16：白糖、鸡精、味精。   Q17：汤汁快干时加入哪些配料？ A17：小米辣、蒜。   Q18：最后加入哪些配料翻炒断生？ A18：葱段、鲜花椒、螺丝椒。   Q19：最后用什么火候翻炒？ A19：大火。
May 06 2025 14:43:07,13,39,70,58,0.82,0.498,0.902,0.936,3,1,0.5019,0.0975,0.0639,0.438,0.2478,“当且仅当”的命题（?），需要证明[.]个方向：
5月 07 2025 11:31:38,656,1,2,1,0.5,0.936,0.911,0.643,1,0,0.9356,0.9112,0.6428,0.2929,0.4623,通过运用概率论，我们能提炼出所有成功推理形式的共同特征，由此形式化地刻画[.]。
5月 07 2025 11:31:45,642,2,2,1,0.5,0.883,0.815,0.852,2,0,0.8831,0.8147,0.8517,0.0314,0.0544,What a .! 真是划算！（注：保留感叹号传递原文语气，_[.]_译为口语化表达_划算_符合中文经济类报道风格，未添加术语注释因属基础词汇。）
5月 07 2025 11:32:00,655,2,3,4,1.32,0.905,0.927,0.927,3,1,0.0955,0.073,0.073,0.0224,0.0038,通过运用概率论，我们能提炼出所有[.]的共同特征，由此形式化地刻画理性信念遵循的一般性规律。
May 09 2025 18:04:23,715,2,2,1,0.5,0.888,0.903,0.903,2,0,0.8876,0.9031,0.9031,-0.0154,-0.0276,Title: It_s where you put the things you want to throw away : 记忆技巧/注意事项： 当你看到 _[.]_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来解释说明前面那个名词的。  比如：  This is why I am late. (这就是我迟到的原因。) .
May 09 2025 18:04:33,642,2,2,1,0.5,0.875,0.787,0.945,2,0,0.8749,0.7871,0.9448,-0.0699,-0.1272,What a .! 真是划算！（注：保留感叹号传递原文语气，_[.]_译为口语化表达_划算_符合中文经济类报道风格，未添加术语注释因属基础词汇。）
May 09 2025 18:04:59,595,3,5,5,0.97,0.877,0.855,0.855,3,1,0.1234,0.1451,0.1451,-0.0217,-0.0058,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤4：[.] Q15：收汁时用什么火候？ A15：大火。   Q16：汤汁粘稠后加入什么？ A16：白糖、鸡精、味精。   Q17：汤汁快干时加入哪些配料？ A17：小米辣、蒜。   Q18：最后加入哪些配料翻炒断生？ A18：葱段、鲜花椒、螺丝椒。   Q19：最后用什么火候翻炒？ A19：大火。
May 10 2025 01:33:59,656,3,6,7,1.2,0.823,0.762,0.942,3,1,0.1766,0.2384,0.0577,0.1189,0.0278,通过运用概率论，我们能提炼出所有成功推理形式的共同特征，由此形式化地刻画[.]。
May 10 2025 01:34:19,585,9,21,36,1.71,0.599,0.964,0.983,3,1,0.4013,0.0365,0.0166,0.3847,0.1608,Q4：香料炒香后加入什么？ A4：[.]。
May 10 2025 01:38:51,587,4,6,6,1.08,0.888,0.905,0.905,3,1,0.1121,0.0947,0.0947,0.0174,0.0036,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤2：[.] Q5：鸡块煸炒时用什么火候？ A5：大火。   Q6：鸡块煸炒到什么程度？ A6：煸炒干水分。   Q7：煸炒后加入哪些调料？ A7：干辣椒、15g黄豆酱、15g海鲜酱。   Q8：翻炒均匀后加入哪些调味料？ A8：7g蚝油、7g老抽。   Q9：最后用什么火候翻炒均匀？ A9：大火。
May 10 2025 01:39:00,43,4,6,9,1.44,0.791,0.695,0.931,3,1,0.2091,0.3052,0.0687,0.1404,0.039,“[.]”规则说的是：如果 X → Y 是真的，并且 X 是真的，那么 Y 一定是真的。
May 10 2025 01:39:13,584,6,9,8,0.92,0.803,0.838,0.838,3,1,0.1973,0.162,0.162,0.0353,0.0127,Q3：油烧热后加入哪些香料？ A3：[.]
May 10 2025 01:39:26,781,1,2,2,1.16,0.947,0.991,0.991,3,1,0.0527,0.0088,0.0088,0.0439,0.0027,3. 时态和语态 (Tense and Voice):   时态 (Tense): [.] - 描述当前的位置。   语态 (Voice): 主动语态 (Active Voice) - 主语所处的状态。
May 10 2025 01:39:49,715,1,2,1,0.6,0.945,0.967,0.48,3,1,0.0553,0.0328,0.5203,-0.465,-0.2676,Title: It_s where you put the things you want to throw away : 记忆技巧/注意事项： 当你看到 _[.]_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来解释说明前面那个名词的。  比如：  This is why I am late. (这就是我迟到的原因。) .
May 10 2025 01:42:19,717,3,2,1,0.5,0.837,0.888,0.962,2,0,0.8368,0.8875,0.9623,-0.1255,-0.2258,当你看到 _名词 + is + where/when/why + 一个句子_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来[.]前面那个名词的。
May 11 2025 00:26:09,655,4,6,8,1.33,0.887,0.913,0.931,3,1,0.1126,0.0874,0.0691,0.0436,0.0079,通过运用概率论，我们能提炼出所有[.]的共同特征，由此形式化地刻画理性信念遵循的一般性规律。
May 11 2025 00:26:32,717,1,2,2,1.15,0.94,0.905,0.628,3,1,0.0599,0.095,0.3723,-0.3124,-0.135,当你看到 _名词 + is + where/when/why + 一个句子_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来[.]前面那个名词的。
May 11 2025 00:33:06,780,2,5,5,0.91,0.888,0.944,0.981,3,1,0.1123,0.0558,0.0192,0.0931,0.0122,_of the strip mall parking lot_ 是介词短语，修饰 _end_，说明是“哪个地方的”南端。   _strip mall_ (长条形购物中心)   _[.]_ (停车场)
May 12 2025 16:02:33,781,2,3,26,8.6,0.916,0.986,0.992,3,1,0.0841,0.014,0.008,0.0761,0.007,3. 时态和语态 (Tense and Voice):   时态 (Tense): [.] - 描述当前的位置。   语态 (Voice): 主动语态 (Active Voice) - 主语所处的状态。
May 12 2025 16:02:42,782,3,7,8,1.08,0.841,0.867,0.959,3,1,0.1585,0.1328,0.0408,0.1178,0.0235,3. 时态和语态 (Tense and Voice):   时态 (Tense): 一般现在时 (Simple Present Tense) - 描述当前的位置。   语态 (Voice): [.] - 主语所处的状态。
May 12 2025 16:02:53,791,2,5,7,1.35,0.892,0.876,0.962,3,1,0.1079,0.1243,0.0384,0.0695,0.0102,Even though（尽管）引导[.]，表示转折关系。
May 12 2025 16:03:50,715,2,2,1,0.5,0.905,0.797,0.797,2,0,0.9045,0.797,0.797,0.1075,0.183,Title: It_s where you put the things you want to throw away : 记忆技巧/注意事项： 当你看到 _[.]_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来解释说明前面那个名词的。  比如：  This is why I am late. (这就是我迟到的原因。) .
May 12 2025 16:04:03,779,3,7,8,1.08,0.846,0.864,0.958,3,1,0.1543,0.1363,0.0418,0.1125,0.0221,_of the strip mall parking lot_ 是介词短语，修饰 _end_，说明是“[.]”南端。   _strip mall_ (长条形购物中心)   _parking lot_ (停车场)
May 12 2025 16:04:30,642,3,2,1,0.5,0.824,0.735,0.948,2,0,0.8242,0.7354,0.9484,-0.1242,-0.2202,What a .! 真是划算！（注：保留感叹号传递原文语气，_[.]_译为口语化表达_划算_符合中文经济类报道风格，未添加术语注释因属基础词汇。）
May 12 2025 16:05:11,590,10,18,51,2.85,0.758,0.969,0.987,3,1,0.2422,0.0305,0.0128,0.2294,0.0585,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤3：[.] Q10：加水的量是多少？ A10：与鸡块齐平。   Q11：水烧开后改什么火候？ A11：小火。   Q12：煮制时间如何判断？ A12：看鸡年龄（一年半的鸡煮45分钟到1小时）。   Q13：如何判断鸡肉是否煮好？ A13：可以用饭勺按碎。   Q14：煮好后需要做什么？ A14：捞出料渣。
May 13 2025 01:59:20,783,4,10,9,0.88,0.803,0.843,0.953,3,1,0.1965,0.1568,0.0475,0.149,0.0364,_parking lot_: 停车场 (美式英语，英式英语多用 _[.]_)。
May 13 2025 01:59:35,717,2,3,5,1.61,0.916,0.91,0.941,3,1,0.0841,0.0896,0.0589,0.0252,0.0036,当你看到 _名词 + is + where/when/why + 一个句子_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来[.]前面那个名词的。
May 13 2025 01:59:40,862,1,2,3,1.54,0.947,0.982,0.991,3,1,0.0529,0.0184,0.0087,0.0442,0.0027,[.]_译为_小婴儿时期的我_明确时间指代
May 14 2025 17:30:54,986,1,2,1,0.5,0.946,0.916,0.973,2,0,0.9461,0.9157,0.9728,-0.0267,-0.0512,一般现在时表职业专长： _[.]._（职业描述惯例）
May 14 2025 17:40:43,642,2,4,4,1,0.88,0.804,0.833,3,1,0.1204,0.1957,0.1673,-0.0469,-0.0135,What a .! 真是划算！（注：保留感叹号传递原文语气，_[.]_译为口语化表达_划算_符合中文经济类报道风格，未添加术语注释因属基础词汇。）
May 14 2025 17:41:17,715,2,4,3,0.81,0.89,0.804,0.682,3,1,0.11,0.1958,0.3176,-0.2076,-0.0888,Title: It_s where you put the things you want to throw away : 记忆技巧/注意事项： 当你看到 _[.]_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来解释说明前面那个名词的。  比如：  This is why I am late. (这就是我迟到的原因。) .
May 15 2025 07:27:19,836,3,7,7,1.03,0.852,0.864,0.961,3,1,0.1482,0.1363,0.039,0.1091,0.0204,而这才是真正关键的一点：效率之所以重要，不仅在于它能让你进步更快，还在于它能让你[.]的可能性更小。
5月 18 2025 23:53:12,1097,2,2,1,0.5,0.895,0.847,0.957,2,0,0.895,0.8474,0.9567,-0.0617,-0.1143,_[.]_: 意思是 _two or three_ (两三个)。是很常用的口语表达。
May 19 2025 00:02:15,1097,1,2,1,0.5,0.944,0.999,0.567,3,1,0.0562,0.0007,0.4326,-0.3764,-0.184,_[.]_: 意思是 _two or three_ (两三个)。是很常用的口语表达。
May 19 2025 00:02:25,1069,5,12,12,1.01,0.789,0.784,0.944,3,1,0.2114,0.2158,0.0559,0.1555,0.0416,_not even much_: _even_ 是“甚至”，_not even much_ 就是“[.]”。
May 19 2025 00:06:18,986,5,2,1,0.5,0.778,0.637,0.802,2,0,0.7777,0.6374,0.8016,-0.0239,-0.0378,一般现在时表职业专长： _[.]._（职业描述惯例）
May 19 2025 00:06:28,780,8,15,44,2.92,0.85,0.97,0.988,3,1,0.1497,0.03,0.012,0.1377,0.0223,_of the strip mall parking lot_ 是介词短语，修饰 _end_，说明是“哪个地方的”南端。   _strip mall_ (长条形购物中心)   _[.]_ (停车场)
May 19 2025 00:17:16,1098,3,2,1,0.5,0.856,0.873,0.966,2,0,0.8565,0.8732,0.9656,-0.1091,-0.1988,_[.]_ 结构: 这是一个常见的感叹句或宾语从句结构，表示“多么.”。例如: _How beautiful the flower is!_ (这花多美啊!) _I know how hard he works._ (我知道他工作多努力。)
May 19 2025 00:21:24,841,6,2,1,0.5,0.678,0.708,0.93,2,0,0.6784,0.7077,0.9301,-0.2518,-0.405,_[.]_. 无聊得要命
May 19 2025 00:21:29,791,7,13,53,4.05,0.864,0.982,0.992,3,1,0.1356,0.0183,0.0085,0.1271,0.0183,Even though（尽管）引导[.]，表示转折关系。
May 19 2025 00:24:49,717,6,9,14,1.52,0.831,0.879,0.933,3,1,0.1694,0.121,0.0675,0.1019,0.0241,当你看到 _名词 + is + where/when/why + 一个句子_ 的结构时，通常 _where/when/why_ 后面引导的句子是用来[.]前面那个名词的。
May 19 2025 00:26:35,1032,4,11,12,1.06,0.775,0.794,0.952,3,1,0.2249,0.2063,0.0477,0.1772,0.0483,_[.]._: 固定搭配，意思是“起……的作用；充当……”。
May 19 2025 00:35:57,1093,4,11,12,1.07,0.778,0.792,0.952,3,1,0.2221,0.2082,0.0481,0.174,0.047,主语 (Subject): [.](这些里面没有一件是 / 这一切都不是)
May 19 2025 00:36:03,1094,4,2,1,0.5,0.768,0.79,0.951,2,0,0.7683,0.7897,0.9514,-0.1831,-0.315,状语 (Adverbial): [.](起初，首先) - 这是一个固定短语。
May 19 2025 00:36:08,1095,4,11,12,1.08,0.771,0.788,0.954,3,1,0.2286,0.2125,0.0465,0.1821,0.0501,[.]意思是“……当中一个也没有/一点也没有”。
May 19 2025 00:54:34,819,2,5,4,0.87,0.879,0.904,0.977,3,1,0.1211,0.0963,0.0233,0.0979,0.0141,指数增长公式： 如果初始量是 A0 ，增长率为 r （以小数表示），经过 t 个时间周期后的量A(t) 可以表示为[.]。
May 19 2025 01:08:26,1156,1,2,3,1.41,0.938,0.982,0.992,3,1,0.0624,0.0178,0.0076,0.0548,0.0038,抛物线的顶点式：y = a(x - h)2 + k，其中 [.]为顶点坐标。
May 19 2025 01:12:01,815,8,26,20,0.78,0.611,0.604,0.917,3,1,0.3893,0.3957,0.0831,0.3062,0.1447,Q14：煮好后需要做什么？ A14：[.]。
May 19 2025 01:12:32,584,9,2,1,0.5,0.891,0.893,0.893,2,0,0.8915,0.8932,0.8932,-0.0018,-0.0031,Q3：油烧热后加入哪些香料？ A3：[.]
May 19 2025 01:12:36,753,10,33,23,0.7,0.561,0.556,0.907,3,1,0.4395,0.4442,0.0928,0.3466,0.1845,Q19：最后用什么火候翻炒？ A19：[.]。
5月 20 2025 23:12:18,643,2,4,6,1.53,0.891,0.868,0.97,3,1,0.1088,0.1324,0.0305,0.0783,0.0109,[.] 是 a
5月 20 2025 23:16:57,1166,1,2,5,2.68,0.944,0.88,0.972,3,1,0.0558,0.1197,0.0279,0.0278,0.0023,_[.]_: 指的是商店临街的一面，也常指小型的临街店铺。
5月 20 2025 23:17:06,1041,6,21,16,0.78,0.743,0.664,0.929,4,1,0.257,0.3363,0.0713,0.1857,0.061,谓语动词 (Verb): [.](充当，起……作用)  _function as_ 是一个固定搭配。
5月 20 2025 23:17:15,836,5,9,52,5.82,0.937,0.984,0.992,3,1,0.063,0.0159,0.0078,0.0551,0.0039,而这才是真正关键的一点：效率之所以重要，不仅在于它能让你进步更快，还在于它能让你[.]的可能性更小。
5月 20 2025 23:17:20,595,11,17,16,0.97,0.784,0.859,0.859,3,1,0.2161,0.1406,0.1406,0.0755,0.0269,临沂炒鸡 :  Title: 临沂炒鸡 : 步骤4：[.] Q15：收汁时用什么火候？ A15：大火。   Q16：汤汁粘稠后加入什么？ A16：白糖、鸡精、味精。   Q17：汤汁快干时加入哪些配料？ A17：小米辣、蒜。   Q18：最后加入哪些配料翻炒断生？ A18：葱段、鲜花椒、螺丝椒。   Q19：最后用什么火候翻炒？ A19：大火。
5月 20 2025 23:17:25,1094,1,2,3,1.61,0.949,0.815,0.72,3,1,0.0508,0.1853,0.2803,-0.2296,-0.076,状语 (Adverbial): [.](起初，首先) - 这是一个固定短语。
5月 20 2025 23:17:33,937,5,13,16,1.21,0.785,0.677,0.931,3,1,0.2155,0.3234,0.0687,0.1468,0.0417,表语 (Predicate Nominative): [.](你的任何主意)。_none.was any of your idea_ 意思就是 _was not your idea at all_ (一点也不是你的主意)。
5月 20 2025 23:17:40,43,10,14,15,1.08,0.849,0.829,0.829,3,1,0.1509,0.1712,0.1712,-0.0204,-0.0066,“[.]”规则说的是：如果 X → Y 是真的，并且 X 是真的，那么 Y 一定是真的。
5月 20 2025 23:18:28,1130,1,2,5,2.54,0.953,0.883,0.973,3,1,0.0472,0.1169,0.0274,0.0198,0.0015,如果人类拥有充足的时间、强大的计算能力和良好的自控力，概率论定义了我们在面对不确定性时如何做出[.]。
5月 20 2025 23:18:53,782,8,15,58,3.89,0.897,0.977,0.99,3,1,0.1034,0.0227,0.0096,0.0938,0.0106,3. 时态和语态 (Tense and Voice):   时态 (Tense): 一般现在时 (Simple Present Tense) - 描述当前的位置。   语态 (Voice): [.] - 主语所处的状态。
5月 20 2025 23:19:02,841,1,2,3,1.63,0.95,0.814,0.738,3,1,0.0497,0.1863,0.2625,-0.2128,-0.0664,_[.]_. 无聊得要命
5月 20 2025 23:19:07,1096,5,12,16,1.31,0.788,0.671,0.93,3,1,0.2123,0.329,0.0698,0.1425,0.0402,固定短语 _in the first place_: 意思是“[.]”。例如：Why did you come here in the first place? (你当初为什么要来这里？)
5月 20 2025 23:19:19,642,6,10,9,0.92,0.875,0.824,0.824,3,1,0.1253,0.176,0.176,-0.0506,-0.0153,What a .! 真是划算！（注：保留感叹号传递原文语气，_[.]_译为口语化表达_划算_符合中文经济类报道风格，未添加术语注释因属基础词汇。）
